id,municipio,IDHM,IDHM Renda,IDHM Longevidade,IDHM Educacao
420 ,Piquete (SP),"0,757","0,711","0,823","0,740"
420 ,Presidente Lucena (RS),"0,757","0,727","0,885","0,674"
420 ,Colina (SP),"0,757","0,720","0,845","0,712"
420 ,Cachoeirinha (RS),"0,757","0,749","0,857","0,675"
420 ,Estância Velha (RS),"0,757","0,749","0,887","0,652"
420 ,Chapada (RS),"0,757","0,752","0,849","0,679"
420 ,Palhoça (SC),"0,757","0,752","0,859","0,672"
420 ,Pedro Leopoldo (MG),"0,757","0,723","0,856","0,700"
440 ,Ilhabela (SP),"0,756","0,739","0,843","0,693"
440 ,Balneário Piçarras (SC),"0,756","0,745","0,869","0,668"
440 ,Nova Castilho (SP),"0,756","0,694","0,823","0,755"
440 ,Jambeiro (SP),"0,756","0,727","0,860","0,690"
440 ,Quinze de Novembro (RS),"0,756","0,783","0,841","0,655"
440 ,Itabira (MG),"0,756","0,729","0,873","0,678"
440 ,Cravinhos (SP),"0,756","0,737","0,857","0,683"
440 ,Hortolândia (SP),"0,756","0,716","0,859","0,703"
440 ,Bálsamo (SP),"0,756","0,746","0,835","0,695"
440 ,Pirangi (SP),"0,756","0,735","0,837","0,701"
440 ,Contagem (MG),"0,756","0,745","0,832","0,697"
440 ,Fortaleza dos Valos (RS),"0,756","0,779","0,837","0,663"
440 ,Passos (MG),"0,756","0,741","0,886","0,658"
453 ,Coronel Fabriciano (MG),"0,755","0,715","0,865","0,696"
453 ,São Pedro (SP),"0,755","0,741","0,863","0,674"
453 ,São Ludgero (SC),"0,755","0,756","0,834","0,683"
453 ,Saudades (SC),"0,755","0,723","0,850","0,700"
453 ,Brodowski (SP),"0,755","0,738","0,864","0,675"
453 ,Aparecida (SP),"0,755","0,735","0,828","0,706"
453 ,Alto Bela Vista (SC),"0,755","0,734","0,882","0,664"
453 ,Rondonópolis (MT),"0,755","0,749","0,823","0,698"
453 ,Formiga (MG),"0,755","0,729","0,874","0,676"
453 ,Cianorte (PR),"0,755","0,747","0,841","0,685"
453 ,Montenegro (RS),"0,755","0,761","0,866","0,654"
453 ,Pongaí (SP),"0,755","0,727","0,844","0,701"
453 ,Orleans (SC),"0,755","0,749","0,873","0,657"
453 ,São José do Ouro (RS),"0,755","0,759","0,846","0,669"
467 ,Fortaleza (CE),"0,754","0,749","0,824","0,695"
467 ,Sinop (MT),"0,754","0,755","0,832","0,682"
467 ,Guabiruba (SC),"0,754","0,750","0,876","0,653"
467 ,Boracéia (SP),"0,754","0,723","0,866","0,685"
467 ,São Vendelino (RS),"0,754","0,743","0,852","0,677"
467 ,Rio do Oeste (SC),"0,754","0,769","0,892","0,625"
467 ,Esteio (RS),"0,754","0,769","0,843","0,662"
467 ,Mongaguá (SP),"0,754","0,719","0,854","0,699"
467 ,Analândia (SP),"0,754","0,745","0,861","0,668"
467 ,Neves Paulista (SP),"0,754","0,737","0,823","0,707"
467 ,Vera Cruz (SP),"0,754","0,722","0,830","0,715"
467 ,Praia Grande (SP),"0,754","0,744","0,834","0,692"
467 ,Cunhataí (SC),"0,754","0,777","0,886","0,623"
467 ,Rodeio (SC),"0,754","0,769","0,889","0,626"
467 ,Corumbataí (SP),"0,754","0,728","0,841","0,700"
467 ,Lauro de Freitas (BA),"0,754","0,781","0,827","0,663"
467 ,Chapadão do Sul (MS),"0,754","0,758","0,850","0,665"
467 ,Constantina (RS),"0,754","0,726","0,885","0,668"
467 ,Rio Verde (GO),"0,754","0,765","0,853","0,656"
467 ,Registro (SP),"0,754","0,718","0,851","0,702"
467 ,Flores da Cunha (RS),"0,754","0,786","0,849","0,642"
488 ,Rancho Queimado (SC),"0,753","0,743","0,893","0,644"
488 ,Ipeúna (SP),"0,753","0,737","0,845","0,685"
488 ,Palmeira D'Oeste (SP),"0,753","0,720","0,829","0,714"
488 ,Salvador das Missões (RS),"0,753","0,710","0,851","0,706"
488 ,Monte Azul Paulista (SP),"0,753","0,733","0,843","0,690"
488 ,Congonhas (MG),"0,753","0,732","0,877","0,665"
488 ,Tarumã (SP),"0,753","0,738","0,852","0,680"
488 ,Santo Anastácio (SP),"0,753","0,725","0,854","0,689"
488 ,Magda (SP),"0,753","0,724","0,823","0,717"
488 ,Três Fronteiras (SP),"0,753","0,710","0,829","0,726"
488 ,Nilópolis (RJ),"0,753","0,731","0,817","0,716"
488 ,Mangaratiba (RJ),"0,753","0,746","0,845","0,676"
488 ,Novo Horizonte (SP),"0,753","0,741","0,865","0,665"
488 ,Estação (RS),"0,753","0,752","0,843","0,674"
488 ,Guaíra (SP),"0,753","0,759","0,824","0,683"
488 ,Ajuricaba (RS),"0,753","0,763","0,850","0,658"
488 ,Garopaba (SC),"0,753","0,737","0,868","0,668"
488 ,Forquilhinha (SC),"0,753","0,754","0,861","0,657"
488 ,João Neiva (ES),"0,753","0,751","0,857","0,663"
488 ,Nicolau Vergueiro (RS),"0,753","0,772","0,839","0,660"
508 ,Aracruz (ES),"0,752","0,717","0,838","0,707"
508 ,Enéas Marques (PR),"0,752","0,767","0,835","0,664"
508 ,Laguna (SC),"0,752","0,715","0,871","0,682"
508 ,Marapoama (SP),"0,752","0,736","0,852","0,679"
508 ,Araguaína (TO),"0,752","0,727","0,821","0,712"
508 ,Monte Belo do Sul (RS),"0,752","0,752","0,852","0,663"
508 ,Tatuí (SP),"0,752","0,734","0,842","0,688"
508 ,Três Marias (MG),"0,752","0,706","0,866","0,695"
508 ,Tunápolis (SC),"0,752","0,728","0,830","0,704"
508 ,Severiano de Almeida (RS),"0,752","0,738","0,861","0,670"
508 ,Itumbiara (GO),"0,752","0,744","0,838","0,682"
508 ,Primavera do Leste (MT),"0,752","0,774","0,843","0,653"
508 ,Westfalia (RS),"0,752","0,796","0,849","0,630"
508 ,Pranchita (PR),"0,752","0,743","0,821","0,696"
508 ,Xaxim (SC),"0,752","0,737","0,871","0,662"
508 ,Boa Vista (RR),"0,752","0,737","0,816","0,708"
508 ,Lucélia (SP),"0,752","0,728","0,841","0,695"
508 ,Capinzal (SC),"0,752","0,742","0,869","0,659"
526 ,Mandaguari (PR),"0,751","0,732","0,840","0,689"
526 ,Guaxupé (MG),"0,751","0,729","0,880","0,659"
526 ,Nhandeara (SP),"0,751","0,755","0,835","0,672"
526 ,Cataguases (MG),"0,751","0,718","0,861","0,685"
526 ,Pinhais (PR),"0,751","0,761","0,836","0,666"
526 ,Foz do Iguaçu (PR),"0,751","0,748","0,858","0,661"
526 ,Cambuí (MG),"0,751","0,722","0,872","0,674"
526 ,Teresina (PI),"0,751","0,731","0,820","0,707"
526 ,Indiaporã (SP),"0,751","0,714","0,835","0,710"
526 ,Guarujá (SP),"0,751","0,729","0,854","0,679"
526 ,Porto Ferreira (SP),"0,751","0,736","0,827","0,696"
526 ,Rancharia (SP),"0,751","0,720","0,861","0,683"
526 ,Guaraciaba (SC),"0,751","0,754","0,871","0,646"
526 ,Guaramirim (SC),"0,751","0,748","0,885","0,641"
526 ,Sales (SP),"0,751","0,708","0,859","0,697"
526 ,Osório (RS),"0,751","0,769","0,853","0,646"
526 ,Ubatuba (SP),"0,751","0,741","0,841","0,679"
526 ,Turiúba (SP),"0,751","0,713","0,824","0,721"
526 ,Américo Brasiliense (SP),"0,751","0,709","0,852","0,701"
526 ,Sertão (RS),"0,751","0,746","0,837","0,678"
526 ,Bastos (SP),"0,751","0,696","0,848","0,718"
526 ,Planalto Alegre (SC),"0,751","0,731","0,881","0,659"
526 ,Tapiratiba (SP),"0,751","0,703","0,870","0,692"
526 ,Catiguá (SP),"0,751","0,734","0,852","0,676"
526 ,Mirandópolis (SP),"0,751","0,732","0,869","0,665"
551 ,Paranaguá (PR),"0,750","0,733","0,852","0,676"
551 ,Canoas (RS),"0,750","0,768","0,864","0,636"
551 ,Cruz Alta (RS),"0,750","0,754","0,858","0,653"
551 ,Presidente Epitácio (SP),"0,750","0,714","0,845","0,700"
551 ,Bariri (SP),"0,750","0,736","0,867","0,662"
551 ,Bom Despacho (MG),"0,750","0,742","0,861","0,661"
551 ,Campo Verde (MT),"0,750","0,755","0,834","0,670"
551 ,Água Santa (RS),"0,750","0,840","0,850","0,590"
551 ,Capivari (SP),"0,750","0,744","0,848","0,669"
551 ,São João do Pau D'Alho (SP),"0,750","0,714","0,854","0,692"
551 ,Feliz (RS),"0,750","0,758","0,847","0,658"
562 ,União Paulista (SP),"0,749","0,697","0,863","0,699"
562 ,Campos do Jordão (SP),"0,749","0,761","0,852","0,648"
562 ,Embu-Guaçu (SP),"0,749","0,713","0,834","0,708"
562 ,Oscar Bressane (SP),"0,749","0,713","0,823","0,715"
562 ,Betim (MG),"0,749","0,709","0,864","0,687"
562 ,Laurentino (SC),"0,749","0,742","0,855","0,662"
562 ,Linha Nova (RS),"0,749","0,751","0,846","0,662"
562 ,Arcos (MG),"0,749","0,717","0,874","0,671"
562 ,São Lourenço do Oeste (SC),"0,749","0,748","0,807","0,695"
562 ,Terra Roxa (SP),"0,749","0,732","0,838","0,684"
562 ,Antônio Carlos (SC),"0,749","0,768","0,890","0,615"
562 ,Ipuã (SP),"0,749","0,759","0,848","0,654"
562 ,Pareci Novo (RS),"0,749","0,738","0,852","0,668"
562 ,Peruíbe (SP),"0,749","0,730","0,854","0,675"
562 ,Rio Grande da Serra (SP),"0,749","0,684","0,823","0,745"
562 ,Paraíso (SP),"0,749","0,751","0,837","0,668"
562 ,Carapicuíba (SP),"0,749","0,721","0,842","0,693"
562 ,Harmonia (RS),"0,749","0,748","0,841","0,668"
562 ,Pirajuí (SP),"0,749","0,734","0,853","0,672"
562 ,Xavantina (SC),"0,749","0,772","0,861","0,632"
562 ,Artur Nogueira (SP),"0,749","0,745","0,827","0,681"
583 ,São João de Iracema (SP),"0,748","0,682","0,833","0,738"
583 ,Duartina (SP),"0,748","0,716","0,837","0,698"
583 ,Tanabi (SP),"0,748","0,735","0,829","0,687"
583 ,Ituporanga (SC),"0,748","0,749","0,876","0,638"
583 ,Barra do Garças (MT),"0,748","0,738","0,817","0,693"
583 ,Mondaí (SC),"0,748","0,728","0,875","0,657"
583 ,Canela (RS),"0,748","0,738","0,849","0,667"
583 ,Nova Trento (SC),"0,748","0,749","0,891","0,628"
583 ,São João do Polêsine (RS),"0,748","0,748","0,847","0,661"
583 ,Miraselva (PR),"0,748","0,694","0,854","0,707"
583 ,Apucarana (PR),"0,748","0,741","0,845","0,668"
583 ,Cafelândia (PR),"0,748","0,723","0,835","0,692"
583 ,Cabedelo (PB),"0,748","0,782","0,822","0,651"
583 ,Arapongas (PR),"0,748","0,751","0,834","0,669"
583 ,Barão (RS),"0,748","0,767","0,836","0,652"
583 ,Taquaritinga (SP),"0,748","0,727","0,827","0,696"
599 ,Sananduva (RS),"0,747","0,764","0,843","0,647"
599 ,Novo Hamburgo (RS),"0,747","0,778","0,852","0,629"
599 ,Tucunduva (RS),"0,747","0,748","0,816","0,682"
599 ,Pato Bragado (PR),"0,747","0,745","0,807","0,694"
599 ,Condor (RS),"0,747","0,735","0,852","0,666"
599 ,Astorga (PR),"0,747","0,754","0,818","0,675"
599 ,Floreal (SP),"0,747","0,710","0,808","0,726"
599 ,Dourados (MS),"0,747","0,753","0,843","0,657"
599 ,Ibitinga (SP),"0,747","0,738","0,846","0,667"
599 ,General Salgado (SP),"0,747","0,734","0,808","0,702"
599 ,Cândido Mota (SP),"0,747","0,701","0,845","0,704"
599 ,São José do Inhacorá (RS),"0,747","0,723","0,822","0,702"
599 ,Sud Mennucci (SP),"0,747","0,743","0,809","0,694"
599 ,Jandaia do Sul (PR),"0,747","0,741","0,801","0,703"
599 ,Confins (MG),"0,747","0,706","0,830","0,711"
599 ,Potirendaba (SP),"0,747","0,737","0,857","0,661"
599 ,Iturama (MG),"0,747","0,730","0,848","0,674"
599 ,Cordilheira Alta (SC),"0,747","0,735","0,855","0,662"
599 ,Ouvidor (GO),"0,747","0,721","0,830","0,697"
599 ,Nova Aurora (GO),"0,747","0,703","0,849","0,697"
599 ,Brumadinho (MG),"0,747","0,761","0,857","0,639"
599 ,Nova Bassano (RS),"0,747","0,778","0,849","0,632"
599 ,Governador Celso Ramos (SC),"0,747","0,737","0,870","0,651"
599 ,Ribeirão do Sul (SP),"0,747","0,753","0,818","0,676"
599 ,Tapera (RS),"0,747","0,743","0,835","0,672"
599 ,Charqueadas (RS),"0,747","0,726","0,870","0,659"
599 ,Alto Alegre (RS),"0,747","0,756","0,859","0,642"
599 ,Teutônia (RS),"0,747","0,751","0,855","0,650"
599 ,Elisiário (SP),"0,747","0,711","0,825","0,712"
628 ,Balneário Arroio do Silva (SC),"0,746","0,753","0,858","0,642"
628 ,Paraíso do Norte (PR),"0,746","0,752","0,825","0,668"
628 ,Santa Tereza (RS),"0,746","0,765","0,853","0,637"
628 ,Nuporanga (SP),"0,746","0,730","0,866","0,656"
628 ,Valparaíso de Goiás (GO),"0,746","0,733","0,815","0,695"
628 ,Mato Leitão (RS),"0,746","0,721","0,853","0,676"
628 ,Doutor Camargo (PR),"0,746","0,704","0,839","0,702"
628 ,Getúlio Vargas (RS),"0,746","0,747","0,843","0,658"
628 ,Urânia (SP),"0,746","0,727","0,804","0,709"
628 ,Coqueiros do Sul (RS),"0,746","0,806","0,840","0,614"
628 ,Muçum (RS),"0,746","0,757","0,840","0,654"
628 ,Itambé (PR),"0,746","0,691","0,854","0,703"
628 ,Borá (SP),"0,746","0,712","0,863","0,675"
628 ,Cachoeiro de Itapemirim (ES),"0,746","0,733","0,837","0,677"
628 ,Belém (PA),"0,746","0,751","0,822","0,673"
628 ,Colatina (ES),"0,746","0,738","0,841","0,668"
628 ,Bady Bassitt (SP),"0,746","0,737","0,805","0,701"
628 ,Palmital (SP),"0,746","0,727","0,814","0,702"
628 ,Bom Princípio (RS),"0,746","0,751","0,836","0,661"
628 ,Capitão (RS),"0,746","0,747","0,842","0,661"
648 ,Miguel Pereira (RJ),"0,745","0,740","0,828","0,675"
648 ,Campo Largo (PR),"0,745","0,730","0,854","0,664"
648 ,Águas Frias (SC),"0,745","0,728","0,860","0,661"
648 ,Itanhaém (SP),"0,745","0,716","0,823","0,701"
648 ,Campo Bom (RS),"0,745","0,755","0,852","0,643"
648 ,Bozano (RS),"0,745","0,773","0,853","0,628"
648 ,Iacanga (SP),"0,745","0,721","0,851","0,675"
648 ,Rafard (SP),"0,745","0,722","0,823","0,696"
648 ,Floraí (PR),"0,745","0,739","0,853","0,656"
648 ,Echaporã (SP),"0,745","0,719","0,834","0,690"
648 ,Urupês (SP),"0,745","0,741","0,817","0,683"
648 ,Nova Friburgo (RJ),"0,745","0,758","0,846","0,645"
648 ,Petrópolis (RJ),"0,745","0,763","0,847","0,639"
648 ,Águas de Lindóia (SP),"0,745","0,725","0,846","0,675"
648 ,Agudos (SP),"0,745","0,705","0,845","0,694"
648 ,Américo de Campos (SP),"0,745","0,715","0,817","0,708"
648 ,Mairipotaba (GO),"0,745","0,748","0,854","0,648"
648 ,Três Ranchos (GO),"0,745","0,724","0,849","0,672"
648 ,Junqueirópolis (SP),"0,745","0,727","0,860","0,662"
667 ,Nova Palma (RS),"0,744","0,762","0,841","0,643"
667 ,Torrinha (SP),"0,744","0,734","0,852","0,658"
667 ,Uruguaiana (RS),"0,744","0,722","0,863","0,661"
667 ,Três Corações (MG),"0,744","0,730","0,855","0,660"
667 ,Campos de Júlio (MT),"0,744","0,800","0,825","0,625"
667 ,Dumont (SP),"0,744","0,720","0,849","0,674"
667 ,Sorriso (MT),"0,744","0,774","0,839","0,635"
667 ,Itápolis (SP),"0,744","0,738","0,836","0,667"
667 ,Pires do Rio (GO),"0,744","0,719","0,880","0,650"
667 ,Coronel Freitas (SC),"0,744","0,732","0,860","0,653"
667 ,Bento de Abreu (SP),"0,744","0,706","0,820","0,712"
667 ,Leme (SP),"0,744","0,729","0,851","0,665"
667 ,Formosa (GO),"0,744","0,726","0,852","0,666"
667 ,Perdões (MG),"0,744","0,710","0,878","0,661"
667 ,Barra do Jacaré (PR),"0,744","0,678","0,813","0,747"
667 ,Paracatu (MG),"0,744","0,704","0,854","0,685"
667 ,Santa Helena (PR),"0,744","0,738","0,823","0,678"
667 ,Coronel Barros (RS),"0,744","0,793","0,852","0,610"
667 ,Salete (SC),"0,744","0,737","0,803","0,695"
667 ,Poço das Antas (RS),"0,744","0,742","0,877","0,634"
667 ,Bicas (MG),"0,744","0,726","0,850","0,667"
667 ,São Manuel (SP),"0,744","0,735","0,805","0,695"
667 ,Mendonça (SP),"0,744","0,720","0,863","0,663"
667 ,Vista Alegre do Alto (SP),"0,744","0,726","0,840","0,676"
667 ,Três Lagoas (MS),"0,744","0,752","0,849","0,645"
667 ,Lobato (PR),"0,744","0,708","0,841","0,692"
667 ,Arealva (SP),"0,744","0,718","0,840","0,683"
667 ,Rio Grande (RS),"0,744","0,752","0,861","0,637"
695 ,Santa Cruz da Esperança (SP),"0,743","0,719","0,832","0,686"
695 ,Nova Luzitânia (SP),"0,743","0,705","0,808","0,719"
695 ,Imigrante (RS),"0,743","0,764","0,844","0,635"
695 ,Jussara (GO),"0,743","0,768","0,842","0,635"
695 ,Dois Irmãos (RS),"0,743","0,763","0,848","0,633"
695 ,Sobradinho (RS),"0,743","0,735","0,861","0,647"
695 ,Augusto Pestana (RS),"0,743","0,779","0,847","0,621"
695 ,Macaubal (SP),"0,743","0,720","0,844","0,676"
695 ,Capão da Canoa (RS),"0,743","0,756","0,852","0,637"
695 ,Penha (SC),"0,743","0,739","0,867","0,640"
695 ,Descanso (SC),"0,743","0,741","0,854","0,647"
695 ,Promissão (SP),"0,743","0,724","0,850","0,666"
695 ,Mairinque (SP),"0,743","0,721","0,831","0,684"
695 ,Jacarezinho (PR),"0,743","0,734","0,844","0,663"
695 ,Caxambu (MG),"0,743","0,770","0,848","0,629"
695 ,Morro Reuter (RS),"0,743","0,733","0,858","0,653"
695 ,Guatapará (SP),"0,743","0,724","0,822","0,688"
695 ,Jaguariaíva (PR),"0,743","0,698","0,859","0,684"
695 ,Lindóia do Sul (SC),"0,743","0,747","0,865","0,636"
695 ,Mira Estrela (SP),"0,743","0,697","0,806","0,731"
695 ,Marema (SC),"0,743","0,748","0,862","0,636"
695 ,Matinhos (PR),"0,743","0,743","0,834","0,662"
695 ,São Jorge do Ivaí (PR),"0,743","0,727","0,810","0,696"
695 ,Iporá (GO),"0,743","0,731","0,840","0,667"
719 ,Pedranópolis (SP),"0,742","0,698","0,854","0,684"
719 ,Barro Alto (GO),"0,742","0,701","0,854","0,682"
719 ,Itapecerica da Serra (SP),"0,742","0,699","0,852","0,687"
719 ,Vila Flores (RS),"0,742","0,725","0,867","0,650"
719 ,Silveira Martins (RS),"0,742","0,744","0,852","0,644"
719 ,Cachoeira do Sul (RS),"0,742","0,739","0,854","0,648"
719 ,Vazante (MG),"0,742","0,707","0,866","0,666"
719 ,Lourdes (SP),"0,742","0,697","0,816","0,717"
719 ,Irani (SC),"0,742","0,715","0,847","0,675"
719 ,Bocaina (SP),"0,742","0,741","0,840","0,656"
719 ,Tio Hugo (RS),"0,742","0,709","0,845","0,682"
719 ,Lindóia (SP),"0,742","0,722","0,864","0,654"
719 ,Nova Ramada (RS),"0,742","0,752","0,847","0,642"
719 ,São Martinho (SC),"0,742","0,754","0,830","0,654"
719 ,Cafelândia (SP),"0,742","0,714","0,867","0,661"
719 ,Ascurra (SC),"0,742","0,739","0,868","0,636"
719 ,Chapadão do Céu (GO),"0,742","0,748","0,837","0,652"
719 ,Bom Sucesso do Sul (PR),"0,742","0,704","0,836","0,695"
719 ,Cunha Porã (SC),"0,742","0,744","0,804","0,682"
719 ,Mariana (MG),"0,742","0,705","0,874","0,664"
719 ,Dolcinópolis (SP),"0,742","0,699","0,825","0,709"
719 ,Quatro Barras (PR),"0,742","0,740","0,831","0,665"
719 ,Campos Novos (SC),"0,742","0,721","0,861","0,658"
719 ,Dona Emma (SC),"0,742","0,762","0,862","0,622"
743 ,Jumirim (SP),"0,741","0,721","0,863","0,655"
743 ,Nova Roma do Sul (RS),"0,741","0,794","0,851","0,602"
743 ,Anhumas (SP),"0,741","0,683","0,845","0,706"
743 ,Bambuí (MG),"0,741","0,735","0,870","0,636"
743 ,Santos Dumont (MG),"0,741","0,688","0,847","0,697"
743 ,Motuca (SP),"0,741","0,685","0,859","0,691"
743 ,Carneirinho (MG),"0,741","0,749","0,873","0,622"
743 ,Ouro Preto (MG),"0,741","0,721","0,834","0,677"
743 ,Içara (SC),"0,741","0,732","0,861","0,645"
743 ,Dirce Reis (SP),"0,741","0,686","0,842","0,704"
743 ,Cachoeira da Prata (MG),"0,741","0,689","0,834","0,707"
743 ,Agronômica (SC),"0,741","0,774","0,884","0,595"
743 ,João Ramalho (SP),"0,741","0,701","0,818","0,710"
743 ,Cotiporã (RS),"0,741","0,767","0,835","0,636"
743 ,Monte Castelo (SP),"0,741","0,706","0,814","0,709"
743 ,Guaraí (TO),"0,741","0,724","0,839","0,670"
743 ,Pejuçara (RS),"0,741","0,724","0,867","0,648"
743 ,Miguelópolis (SP),"0,741","0,712","0,863","0,661"
743 ,Alfredo Marcondes (SP),"0,741","0,682","0,840","0,710"
743 ,Teodoro Sampaio (SP),"0,741","0,699","0,856","0,679"
743 ,São Luiz Gonzaga (RS),"0,741","0,718","0,855","0,664"
764 ,Otacílio Costa (SC),"0,740","0,713","0,835","0,681"
764 ,Quirinópolis (GO),"0,740","0,732","0,863","0,642"
764 ,Brotas (SP),"0,740","0,724","0,815","0,688"
764 ,Aramina (SP),"0,740","0,723","0,856","0,656"
764 ,Lagoa Santa (GO),"0,740","0,733","0,868","0,638"
764 ,Tiradentes (MG),"0,740","0,741","0,885","0,619"
764 ,Ibirá (SP),"0,740","0,741","0,841","0,650"
764 ,Muzambinho (MG),"0,740","0,723","0,859","0,652"
764 ,Macedônia (SP),"0,740","0,705","0,852","0,675"
764 ,Porto Nacional (TO),"0,740","0,699","0,826","0,701"
764 ,Delfinópolis (MG),"0,740","0,702","0,872","0,661"
764 ,Rifaina (SP),"0,740","0,713","0,824","0,690"
764 ,Santópolis do Aguapeí (SP),"0,740","0,680","0,830","0,719"
764 ,Santa Clara do Sul (RS),"0,740","0,747","0,843","0,644"
764 ,Salvador do Sul (RS),"0,740","0,750","0,843","0,641"
764 ,Nova Alvorada (RS),"0,740","0,763","0,838","0,634"
764 ,Estiva Gerbi (SP),"0,740","0,716","0,815","0,695"
764 ,Araucária (PR),"0,740","0,743","0,852","0,639"
764 ,Chopinzinho (PR),"0,740","0,740","0,817","0,671"
764 ,Mercedes (PR),"0,740","0,708","0,843","0,680"
764 ,Sabáudia (PR),"0,740","0,710","0,843","0,676"
764 ,União da Vitória (PR),"0,740","0,713","0,837","0,680"
764 ,Benedito Novo (SC),"0,740","0,723","0,868","0,645"
764 ,Bagé (RS),"0,740","0,739","0,848","0,647"
764 ,Arroio do Sal (RS),"0,740","0,740","0,844","0,649"
764 ,Anta Gorda (RS),"0,740","0,742","0,868","0,630"
764 ,Almirante Tamandaré do Sul (RS),"0,740","0,732","0,828","0,669"
764 ,Alegrete (RS),"0,740","0,720","0,849","0,664"
764 ,Turvo (SC),"0,740","0,742","0,867","0,631"
764 ,São João Batista (SC),"0,740","0,739","0,865","0,634"
764 ,Estrela do Norte (SP),"0,740","0,693","0,818","0,714"
795 ,São Gonçalo (RJ),"0,739","0,711","0,833","0,681"
795 ,São Pedro da Serra (RS),"0,739","0,748","0,851","0,634"
795 ,Catuípe (RS),"0,739","0,763","0,842","0,627"
795 ,São Sebastião do Caí (RS),"0,739","0,734","0,852","0,646"
795 ,Carlos Gomes (RS),"0,739","0,732","0,886","0,622"
795 ,Taquaruçu do Sul (RS),"0,739","0,768","0,830","0,633"
795 ,Santo Augusto (RS),"0,739","0,753","0,840","0,637"
795 ,Ubiratã (PR),"0,739","0,706","0,854","0,669"
795 ,Biguaçu (SC),"0,739","0,733","0,836","0,659"
795 ,Guaiçara (SP),"0,739","0,697","0,853","0,679"
795 ,Edéia (GO),"0,739","0,755","0,826","0,648"
795 ,Serra (ES),"0,739","0,720","0,844","0,664"
795 ,São José da Barra (MG),"0,739","0,722","0,876","0,637"
795 ,Bom Retiro do Sul (RS),"0,739","0,725","0,857","0,649"
795 ,Santa Mercedes (SP),"0,739","0,683","0,847","0,699"
795 ,Pelotas (RS),"0,739","0,758","0,844","0,632"
795 ,Viradouro (SP),"0,739","0,717","0,823","0,683"
795 ,Pederneiras (SP),"0,739","0,738","0,812","0,673"
795 ,Itanhandu (MG),"0,739","0,720","0,871","0,643"
795 ,Ituiutaba (MG),"0,739","0,745","0,840","0,644"
795 ,Manduri (SP),"0,739","0,730","0,818","0,675"
795 ,Piracaia (SP),"0,739","0,758","0,851","0,625"
795 ,Ibiaçá (RS),"0,739","0,766","0,888","0,593"
795 ,Rolândia (PR),"0,739","0,744","0,821","0,661"
795 ,Santo Inácio (PR),"0,739","0,746","0,843","0,641"
795 ,Vista Alegre (RS),"0,739","0,760","0,842","0,631"
795 ,São Leopoldo (RS),"0,739","0,766","0,861","0,612"
795 ,Nova Granada (SP),"0,739","0,727","0,818","0,680"
823 ,Santa Ernestina (SP),"0,738","0,716","0,802","0,699"
823 ,Lagoa Vermelha (RS),"0,738","0,734","0,885","0,620"
823 ,Morro da Fumaça (SC),"0,738","0,732","0,825","0,665"
823 ,Santo Cristo (RS),"0,738","0,746","0,820","0,656"
823 ,Dourado (SP),"0,738","0,718","0,811","0,689"
823 ,Rio Negrinho (SC),"0,738","0,710","0,848","0,668"
823 ,Meleiro (SC),"0,738","0,734","0,808","0,679"
823 ,Santa Isabel (SP),"0,738","0,700","0,834","0,689"
823 ,São João do Itaperiú (SC),"0,738","0,714","0,873","0,645"
